"","BIRTH","COUNTRY","GENDER","ObsValue","RATE","TIME_FORMAT","Time"
"3211","FB","NLD","TOT","8.2","U_RATE","P1Y","2010"
"3212","FB","NLD","TOT","9.5","U_RATE","P1Y","2011"
"3213","FB","NLD","TOT","11.3","U_RATE","P1Y","2012"
"3214","FB","NLD","TOT","13.4","U_RATE","P1Y","2013"
"3215","FB","NLD","TOT","12.9","U_RATE","P1Y","2014"
"3216","FB","NLD","TOT","12.1","U_RATE","P1Y","2015"
"3217","FB","NLD","TOT","10.6","U_RATE","P1Y","2016"
"3218","FB","NLD","TOT","8.9","U_RATE","P1Y","2017"
"3219","FB","NLD","TOT","7","U_RATE","P1Y","2018"
"3220","FB","NLD","TOT","6","U_RATE","P1Y","2019"
"3221","FB","NLD","TOT","8.6","U_RATE","P1Y","2020"
"3222","FB","NLD","TOT","7.9","U_RATE","P1Y","2021"
"3223","FB","NLD","TOT","63.8","P_RATE","P1Y","2000"
"3224","FB","NLD","TOT","66.1","P_RATE","P1Y","2001"
"3225","FB","NLD","TOT","66.7","P_RATE","P1Y","2002"
"3226","FB","NLD","TOT","66.8","P_RATE","P1Y","2003"
"3227","FB","NLD","TOT","66.8","P_RATE","P1Y","2004"
"3228","FB","NLD","TOT","68.2","P_RATE","P1Y","2005"
"3229","FB","NLD","TOT","66.4","P_RATE","P1Y","2006"
"3230","FB","NLD","TOT","67.5","P_RATE","P1Y","2007"
"3231","FB","NLD","TOT","70.3","P_RATE","P1Y","2008"
"3232","FB","NLD","TOT","70.2","P_RATE","P1Y","2009"
"3233","FB","NLD","TOT","70.1","P_RATE","P1Y","2010"
"3234","FB","NLD","TOT","70.7","P_RATE","P1Y","2011"
"3235","FB","NLD","TOT","71.2","P_RATE","P1Y","2012"
"3236","FB","NLD","TOT","70.7","P_RATE","P1Y","2013"
"3237","FB","NLD","TOT","70.4","P_RATE","P1Y","2014"
"3238","FB","NLD","TOT","69.5","P_RATE","P1Y","2015"
"3239","FB","NLD","TOT","69.3","P_RATE","P1Y","2016"
"3240","FB","NLD","TOT","69.2","P_RATE","P1Y","2017"
"3241","FB","NLD","TOT","69.8","P_RATE","P1Y","2018"
"3242","FB","NLD","TOT","70.8","P_RATE","P1Y","2019"
"3243","FB","NLD","TOT","73.1","P_RATE","P1Y","2020"
"3244","FB","NLD","TOT","72.6","P_RATE","P1Y","2021"
"3245","FB","NZL","MEN","72.5","N_RATE","P1Y","2001"
"3246","FB","NZL","MEN","72.8","N_RATE","P1Y","2002"
"3247","FB","NZL","MEN","72.2","N_RATE","P1Y","2003"
"3248","FB","NZL","MEN","75.2","N_RATE","P1Y","2004"
"3249","FB","NZL","MEN","76.2","N_RATE","P1Y","2005"
"3250","FB","NZL","MEN","77.9","N_RATE","P1Y","2006"
"3251","FB","NZL","MEN","79.6","N_RATE","P1Y","2007"
"3252","FB","NZL","MEN","79","N_RATE","P1Y","2008"
"3253","FB","NZL","MEN","76.2","N_RATE","P1Y","2009"
"3254","FB","NZL","MEN","75.9","N_RATE","P1Y","2010"
"3255","FB","NZL","MEN","77.1","N_RATE","P1Y","2011"
"3256","FB","NZL","MEN","76.8","N_RATE","P1Y","2012"
"3257","FB","NZL","MEN","78.3","N_RATE","P1Y","2013"
"3258","FB","NZL","MEN","79","N_RATE","P1Y","2014"
"3259","FB","NZL","MEN","80.6","N_RATE","P1Y","2015"
"3260","FB","NZL","MEN","81.9","N_RATE","P1Y","2016"
"3261","FB","NZL","MEN","83.9","N_RATE","P1Y","2018"
"3262","FB","NZL","MEN","84.3","N_RATE","P1Y","2019"
"3263","FB","NZL","MEN","84.8","N_RATE","P1Y","2020"
"3264","FB","NZL","MEN","41","N_RATE","P1Y","2021"
"3265","FB","NZL","MEN","6.5","U_RATE","P1Y","2001"
"3266","FB","NZL","MEN","6.1","U_RATE","P1Y","2002"
"3267","FB","NZL","MEN","5.4","U_RATE","P1Y","2003"
"3268","FB","NZL","MEN","4.5","U_RATE","P1Y","2004"
"3269","FB","NZL","MEN","4.3","U_RATE","P1Y","2005"
"3270","FB","NZL","MEN","4.1","U_RATE","P1Y","2006"
"3271","FB","NZL","MEN","3.5","U_RATE","P1Y","2007"
"3272","FB","NZL","MEN","4","U_RATE","P1Y","2008"
"3273","FB","NZL","MEN","7.1","U_RATE","P1Y","2009"
"3274","FB","NZL","MEN","7.2","U_RATE","P1Y","2010"
"3275","FB","NZL","MEN","6.8","U_RATE","P1Y","2011"
"3276","FB","NZL","MEN","7.1","U_RATE","P1Y","2012"
"3277","FB","NZL","MEN","5.4","U_RATE","P1Y","2013"
"3278","FB","NZL","MEN","5.2","U_RATE","P1Y","2014"
"3279","FB","NZL","MEN","5.5","U_RATE","P1Y","2015"
"3280","FB","NZL","MEN","4.7","U_RATE","P1Y","2016"
"3281","FB","NZL","MEN","3.7","U_RATE","P1Y","2018"
"3282","FB","NZL","MEN","3","U_RATE","P1Y","2019"
"3283","FB","NZL","MEN","3.7","U_RATE","P1Y","2020"
"3284","FB","NZL","MEN","3.1","U_RATE","P1Y","2021"
"3285","FB","NZL","MEN","77.5","P_RATE","P1Y","2001"
"3286","FB","NZL","MEN","77.5","P_RATE","P1Y","2002"
"3287","FB","NZL","MEN","76.3","P_RATE","P1Y","2003"
"3288","FB","NZL","MEN","78.8","P_RATE","P1Y","2004"
"3289","FB","NZL","MEN","79.6","P_RATE","P1Y","2005"
"3290","FB","NZL","MEN","81.2","P_RATE","P1Y","2006"
"3291","FB","NZL","MEN","82.5","P_RATE","P1Y","2007"
"3292","FB","NZL","MEN","82.3","P_RATE","P1Y","2008"
"3293","FB","NZL","MEN","82","P_RATE","P1Y","2009"
"3294","FB","NZL","MEN","81.8","P_RATE","P1Y","2010"
"3295","FB","NZL","MEN","82.8","P_RATE","P1Y","2011"
"3296","FB","NZL","MEN","82.7","P_RATE","P1Y","2012"
"3297","FB","NZL","MEN","82.8","P_RATE","P1Y","2013"
"3298","FB","NZL","MEN","83.3","P_RATE","P1Y","2014"
"3299","FB","NZL","MEN","85.3","P_RATE","P1Y","2015"
"3300","FB","NZL","MEN","85.9","P_RATE","P1Y","2016"
"3301","FB","NZL","MEN","87.2","P_RATE","P1Y","2018"
"3302","FB","NZL","MEN","86.9","P_RATE","P1Y","2019"
"3303","FB","NZL","MEN","88","P_RATE","P1Y","2020"
"3304","FB","NZL","MEN","42.3","P_RATE","P1Y","2021"
"3305","FB","NZL","WMN","56.6","N_RATE","P1Y","2001"
"3306","FB","NZL","WMN","56.7","N_RATE","P1Y","2002"
"3307","FB","NZL","WMN","57.7","N_RATE","P1Y","2003"
"3308","FB","NZL","WMN","57.7","N_RATE","P1Y","2004"
"3309","FB","NZL","WMN","59.4","N_RATE","P1Y","2005"
"3310","FB","NZL","WMN","61.5","N_RATE","P1Y","2006"
"3311","FB","NZL","WMN","61.9","N_RATE","P1Y","2007"
"3312","FB","NZL","WMN","61.9","N_RATE","P1Y","2008"
"3313","FB","NZL","WMN","61.8","N_RATE","P1Y","2009"
"3314","FB","NZL","WMN","61","N_RATE","P1Y","2010"
"3315","FB","NZL","WMN","63.9","N_RATE","P1Y","2011"
"3316","FB","NZL","WMN","64.5","N_RATE","P1Y","2012"
"3317","FB","NZL","WMN","65.1","N_RATE","P1Y","2013"
"3318","FB","NZL","WMN","65.3","N_RATE","P1Y","2014"
"3319","FB","NZL","WMN","66.7","N_RATE","P1Y","2015"
"3320","FB","NZL","WMN","68.4","N_RATE","P1Y","2016"
"3321","FB","NZL","WMN","70.8","N_RATE","P1Y","2018"
"3322","FB","NZL","WMN","71.7","N_RATE","P1Y","2019"
"3323","FB","NZL","WMN","71.6","N_RATE","P1Y","2020"
"3324","FB","NZL","WMN","35.6","N_RATE","P1Y","2021"
"3325","FB","NZL","WMN","6.1","U_RATE","P1Y","2001"
"3326","FB","NZL","WMN","6.1","U_RATE","P1Y","2002"
"3327","FB","NZL","WMN","5.7","U_RATE","P1Y","2003"
"3328","FB","NZL","WMN","5.6","U_RATE","P1Y","2004"
"3329","FB","NZL","WMN","4.9","U_RATE","P1Y","2005"
"3330","FB","NZL","WMN","4.8","U_RATE","P1Y","2006"
"3331","FB","NZL","WMN","5","U_RATE","P1Y","2007"
"3332","FB","NZL","WMN","5.5","U_RATE","P1Y","2008"
"3333","FB","NZL","WMN","6.9","U_RATE","P1Y","2009"
"3334","FB","NZL","WMN","7.7","U_RATE","P1Y","2010"
"3335","FB","NZL","WMN","6.8","U_RATE","P1Y","2011"
"3336","FB","NZL","WMN","8.1","U_RATE","P1Y","2012"
"3337","FB","NZL","WMN","7.2","U_RATE","P1Y","2013"
"3338","FB","NZL","WMN","7.5","U_RATE","P1Y","2014"
"3339","FB","NZL","WMN","6.7","U_RATE","P1Y","2015"
"3340","FB","NZL","WMN","5.3","U_RATE","P1Y","2016"
"3341","FB","NZL","WMN","4.5","U_RATE","P1Y","2018"
"3342","FB","NZL","WMN","4.2","U_RATE","P1Y","2019"
"3343","FB","NZL","WMN","5.3","U_RATE","P1Y","2020"
"3344","FB","NZL","WMN","3.4","U_RATE","P1Y","2021"
"3345","FB","NZL","WMN","60.3","P_RATE","P1Y","2001"
"3346","FB","NZL","WMN","60.4","P_RATE","P1Y","2002"
"3347","FB","NZL","WMN","61.2","P_RATE","P1Y","2003"
"3348","FB","NZL","WMN","61.1","P_RATE","P1Y","2004"
"3349","FB","NZL","WMN","62.5","P_RATE","P1Y","2005"
"3350","FB","NZL","WMN","64.6","P_RATE","P1Y","2006"
"3351","FB","NZL","WMN","65.1","P_RATE","P1Y","2007"
"3352","FB","NZL","WMN","65.5","P_RATE","P1Y","2008"
"3353","FB","NZL","WMN","66.3","P_RATE","P1Y","2009"
"3354","FB","NZL","WMN","66.2","P_RATE","P1Y","2010"
"3355","FB","NZL","WMN","68.6","P_RATE","P1Y","2011"
"3356","FB","NZL","WMN","70.2","P_RATE","P1Y","2012"
"3357","FB","NZL","WMN","70.1","P_RATE","P1Y","2013"
"3358","FB","NZL","WMN","70.6","P_RATE","P1Y","2014"
"3359","FB","NZL","WMN","71.4","P_RATE","P1Y","2015"
"3360","FB","NZL","WMN","72.3","P_RATE","P1Y","2016"
"3361","FB","NZL","WMN","74.1","P_RATE","P1Y","2018"
"3362","FB","NZL","WMN","74.9","P_RATE","P1Y","2019"
"3363","FB","NZL","WMN","75.6","P_RATE","P1Y","2020"
"3364","FB","NZL","WMN","36.9","P_RATE","P1Y","2021"
"3365","FB","NZL","TOT","64.3","N_RATE","P1Y","2001"
"3366","FB","NZL","TOT","64.4","N_RATE","P1Y","2002"
"3367","FB","NZL","TOT","64.7","N_RATE","P1Y","2003"
"3368","FB","NZL","TOT","66.2","N_RATE","P1Y","2004"
"3369","FB","NZL","TOT","67.7","N_RATE","P1Y","2005"
"3370","FB","NZL","TOT","69.5","N_RATE","P1Y","2006"
"3371","FB","NZL","TOT","70.4","N_RATE","P1Y","2007"
"3372","FB","NZL","TOT","70","N_RATE","P1Y","2008"
"3373","FB","NZL","TOT","68.8","N_RATE","P1Y","2009"
"3374","FB","NZL","TOT","68.3","N_RATE","P1Y","2010"
"3375","FB","NZL","TOT","70.3","N_RATE","P1Y","2011"
"3376","FB","NZL","TOT","70.5","N_RATE","P1Y","2012"
"3377","FB","NZL","TOT","71.5","N_RATE","P1Y","2013"
"3378","FB","NZL","TOT","71.9","N_RATE","P1Y","2014"
"3379","FB","NZL","TOT","73.5","N_RATE","P1Y","2015"
"3380","FB","NZL","TOT","75","N_RATE","P1Y","2016"
"3381","FB","NZL","TOT","77.2","N_RATE","P1Y","2018"
"3382","FB","NZL","TOT","77.8","N_RATE","P1Y","2019"
"3383","FB","NZL","TOT","78.1","N_RATE","P1Y","2020"
"3384","FB","NZL","TOT","80.8","N_RATE","P1Y","2021"
"3385","FB","NZL","TOT","6.3","U_RATE","P1Y","2001"
"3386","FB","NZL","TOT","6.1","U_RATE","P1Y","2002"
"3387","FB","NZL","TOT","5.5","U_RATE","P1Y","2003"
"3388","FB","NZL","TOT","5","U_RATE","P1Y","2004"
"3389","FB","NZL","TOT","4.5","U_RATE","P1Y","2005"
"3390","FB","NZL","TOT","4.4","U_RATE","P1Y","2006"
"3391","FB","NZL","TOT","4.2","U_RATE","P1Y","2007"
"3392","FB","NZL","TOT","4.7","U_RATE","P1Y","2008"
"3393","FB","NZL","TOT","7","U_RATE","P1Y","2009"
"3394","FB","NZL","TOT","7.4","U_RATE","P1Y","2010"
"3395","FB","NZL","TOT","6.8","U_RATE","P1Y","2011"
"3396","FB","NZL","TOT","7.6","U_RATE","P1Y","2012"
"3397","FB","NZL","TOT","6.2","U_RATE","P1Y","2013"
"3398","FB","NZL","TOT","6.3","U_RATE","P1Y","2014"
"3399","FB","NZL","TOT","6","U_RATE","P1Y","2015"
"3400","FB","NZL","TOT","5","U_RATE","P1Y","2016"
"3401","FB","NZL","TOT","4.1","U_RATE","P1Y","2018"
"3402","FB","NZL","TOT","3.6","U_RATE","P1Y","2019"
"3403","FB","NZL","TOT","4.4","U_RATE","P1Y","2020"
"3404","FB","NZL","TOT","3.2","U_RATE","P1Y","2021"
"3405","FB","NZL","TOT","68.7","P_RATE","P1Y","2001"
"3406","FB","NZL","TOT","68.6","P_RATE","P1Y","2002"
"3407","FB","NZL","TOT","68.4","P_RATE","P1Y","2003"
"3408","FB","NZL","TOT","69.7","P_RATE","P1Y","2004"
"3409","FB","NZL","TOT","70.9","P_RATE","P1Y","2005"
"3410","FB","NZL","TOT","72.7","P_RATE","P1Y","2006"
"3411","FB","NZL","TOT","73.5","P_RATE","P1Y","2007"
"3412","FB","NZL","TOT","73.5","P_RATE","P1Y","2008"
"3413","FB","NZL","TOT","74","P_RATE","P1Y","2009"
"3414","FB","NZL","TOT","73.8","P_RATE","P1Y","2010"
"3415","FB","NZL","TOT","75.4","P_RATE","P1Y","2011"
"3416","FB","NZL","TOT","76.3","P_RATE","P1Y","2012"
"3417","FB","NZL","TOT","76.3","P_RATE","P1Y","2013"
"3418","FB","NZL","TOT","76.8","P_RATE","P1Y","2014"
"3419","FB","NZL","TOT","78.2","P_RATE","P1Y","2015"
"3420","FB","NZL","TOT","79","P_RATE","P1Y","2016"
"3421","FB","NZL","TOT","80.5","P_RATE","P1Y","2018"
"3422","FB","NZL","TOT","80.7","P_RATE","P1Y","2019"
"3423","FB","NZL","TOT","81.7","P_RATE","P1Y","2020"
"3424","FB","NZL","TOT","83.5","P_RATE","P1Y","2021"
"3425","FB","NOR","MEN","74.6","N_RATE","P1Y","2000"
"3426","FB","NOR","MEN","74.8","N_RATE","P1Y","2001"
"3427","FB","NOR","MEN","74","N_RATE","P1Y","2002"
"3428","FB","NOR","MEN","73","N_RATE","P1Y","2003"
"3429","FB","NOR","MEN","70.9","N_RATE","P1Y","2004"
"3430","FB","NOR","MEN","67","N_RATE","P1Y","2005"
"3431","FB","NOR","MEN","71.7","N_RATE","P1Y","2006"
"3432","FB","NOR","MEN","73.4","N_RATE","P1Y","2007"
"3433","FB","NOR","MEN","77.5","N_RATE","P1Y","2008"
"3434","FB","NOR","MEN","71.4","N_RATE","P1Y","2009"
"3435","FB","NOR","MEN","72.8","N_RATE","P1Y","2010"
"3436","FB","NOR","MEN","70.8","N_RATE","P1Y","2011"
"3437","FB","NOR","MEN","75.2","N_RATE","P1Y","2012"
"3438","FB","NOR","MEN","75","N_RATE","P1Y","2013"
"3439","FB","NOR","MEN","74.7","N_RATE","P1Y","2014"
"3440","FB","NOR","MEN","73.2","N_RATE","P1Y","2015"
"3441","FB","NOR","MEN","74.1","N_RATE","P1Y","2016"
"3442","FB","NOR","MEN","73.3","N_RATE","P1Y","2017"
"3443","FB","NOR","MEN","74.1","N_RATE","P1Y","2018"
"3444","FB","NOR","MEN","74.1","N_RATE","P1Y","2019"
"3445","FB","NOR","MEN","70.8","N_RATE","P1Y","2020"
"3446","FB","NOR","MEN","74.2","N_RATE","P1Y","2021"
"3447","FB","NOR","MEN","6.8","U_RATE","P1Y","2000"
"3448","FB","NOR","MEN","7.4","U_RATE","P1Y","2001"
"3449","FB","NOR","MEN","8.5","U_RATE","P1Y","2002"
"3450","FB","NOR","MEN","11","U_RATE","P1Y","2003"
"3451","FB","NOR","MEN","8.9","U_RATE","P1Y","2004"
"3452","FB","NOR","MEN","12.5","U_RATE","P1Y","2005"
"3453","FB","NOR","MEN","8.9","U_RATE","P1Y","2006"
"3454","FB","NOR","MEN","6.1","U_RATE","P1Y","2007"
"3455","FB","NOR","MEN","6.4","U_RATE","P1Y","2008"
"3456","FB","NOR","MEN","10.2","U_RATE","P1Y","2009"
"3457","FB","NOR","MEN","9.1","U_RATE","P1Y","2010"
"3458","FB","NOR","MEN","9.4","U_RATE","P1Y","2011"
"3459","FB","NOR","MEN","7.2","U_RATE","P1Y","2012"
"3460","FB","NOR","MEN","7.4","U_RATE","P1Y","2013"
"3461","FB","NOR","MEN","7.6","U_RATE","P1Y","2014"
"3462","FB","NOR","MEN","10.2","U_RATE","P1Y","2015"
"3463","FB","NOR","MEN","9.7","U_RATE","P1Y","2016"
"3464","FB","NOR","MEN","9","U_RATE","P1Y","2017"
"3465","FB","NOR","MEN","7.5","U_RATE","P1Y","2018"
"3466","FB","NOR","MEN","7.7","U_RATE","P1Y","2019"
"3467","FB","NOR","MEN","9","U_RATE","P1Y","2020"
"3468","FB","NOR","MEN","9","U_RATE","P1Y","2021"
"3469","FB","NOR","MEN","80","P_RATE","P1Y","2000"
"3470","FB","NOR","MEN","80.8","P_RATE","P1Y","2001"
"3471","FB","NOR","MEN","80.8","P_RATE","P1Y","2002"
"3472","FB","NOR","MEN","82","P_RATE","P1Y","2003"
"3473","FB","NOR","MEN","77.8","P_RATE","P1Y","2004"
"3474","FB","NOR","MEN","76.5","P_RATE","P1Y","2005"
"3475","FB","NOR","MEN","78.7","P_RATE","P1Y","2006"
"3476","FB","NOR","MEN","78.2","P_RATE","P1Y","2007"
"3477","FB","NOR","MEN","82.8","P_RATE","P1Y","2008"
"3478","FB","NOR","MEN","79.5","P_RATE","P1Y","2009"
"3479","FB","NOR","MEN","80.1","P_RATE","P1Y","2010"
"3480","FB","NOR","MEN","78.1","P_RATE","P1Y","2011"
"3481","FB","NOR","MEN","81","P_RATE","P1Y","2012"
"3482","FB","NOR","MEN","81","P_RATE","P1Y","2013"
"3483","FB","NOR","MEN","80.8","P_RATE","P1Y","2014"
"3484","FB","NOR","MEN","81.5","P_RATE","P1Y","2015"
"3485","FB","NOR","MEN","82","P_RATE","P1Y","2016"
"3486","FB","NOR","MEN","80.6","P_RATE","P1Y","2017"
"3487","FB","NOR","MEN","80.1","P_RATE","P1Y","2018"
"3488","FB","NOR","MEN","80.3","P_RATE","P1Y","2019"
"3489","FB","NOR","MEN","77.8","P_RATE","P1Y","2020"
"3490","FB","NOR","MEN","81.5","P_RATE","P1Y","2021"
"3491","FB","NOR","WMN","63.5","N_RATE","P1Y","2000"
"3492","FB","NOR","WMN","66.1","N_RATE","P1Y","2001"
"3493","FB","NOR","WMN","64.3","N_RATE","P1Y","2002"
"3494","FB","NOR","WMN","61.4","N_RATE","P1Y","2003"
"3495","FB","NOR","WMN","62","N_RATE","P1Y","2004"
"3496","FB","NOR","WMN","59.8","N_RATE","P1Y","2005"
"3497","FB","NOR","WMN","61.3","N_RATE","P1Y","2006"
"3498","FB","NOR","WMN","66.7","N_RATE","P1Y","2007"
"3499","FB","NOR","WMN","70.4","N_RATE","P1Y","2008"
"3500","FB","NOR","WMN","66.1","N_RATE","P1Y","2009"
"3501","FB","NOR","WMN","65.8","N_RATE","P1Y","2010"
"3502","FB","NOR","WMN","66.6","N_RATE","P1Y","2011"
"3503","FB","NOR","WMN","66.7","N_RATE","P1Y","2012"
"3504","FB","NOR","WMN","65.4","N_RATE","P1Y","2013"
"3505","FB","NOR","WMN","64.6","N_RATE","P1Y","2014"
"3506","FB","NOR","WMN","63.8","N_RATE","P1Y","2015"
"3507","FB","NOR","WMN","64.3","N_RATE","P1Y","2016"
"3508","FB","NOR","WMN","65.2","N_RATE","P1Y","2017"
"3509","FB","NOR","WMN","65.1","N_RATE","P1Y","2018"
"3510","FB","NOR","WMN","65.4","N_RATE","P1Y","2019"
"3511","FB","NOR","WMN","65.1","N_RATE","P1Y","2020"
"3512","FB","NOR","WMN","66","N_RATE","P1Y","2021"
"3513","FB","NOR","WMN","5.3","U_RATE","P1Y","2000"
"3514","FB","NOR","WMN","6.4","U_RATE","P1Y","2001"
"3515","FB","NOR","WMN","8.4","U_RATE","P1Y","2002"
"3516","FB","NOR","WMN","6.3","U_RATE","P1Y","2003"
"3517","FB","NOR","WMN","7.3","U_RATE","P1Y","2004"
"3518","FB","NOR","WMN","8.5","U_RATE","P1Y","2005"
"3519","FB","NOR","WMN","7.7","U_RATE","P1Y","2006"
"3520","FB","NOR","WMN","4","U_RATE","P1Y","2007"
"3521","FB","NOR","WMN","4.4","U_RATE","P1Y","2008"
"3522","FB","NOR","WMN","6.6","U_RATE","P1Y","2009"
"3523","FB","NOR","WMN","6.6","U_RATE","P1Y","2010"
"3524","FB","NOR","WMN","6.7","U_RATE","P1Y","2011"
"3525","FB","NOR","WMN","6.3","U_RATE","P1Y","2012"
"3526","FB","NOR","WMN","8.3","U_RATE","P1Y","2013"
"3527","FB","NOR","WMN","8.4","U_RATE","P1Y","2014"
"3528","FB","NOR","WMN","10.7","U_RATE","P1Y","2015"
"3529","FB","NOR","WMN","9.5","U_RATE","P1Y","2016"
"3530","FB","NOR","WMN","9.1","U_RATE","P1Y","2017"
"3531","FB","NOR","WMN","8.3","U_RATE","P1Y","2018"
"3532","FB","NOR","WMN","7.1","U_RATE","P1Y","2019"
"3533","FB","NOR","WMN","8.7","U_RATE","P1Y","2020"
"3534","FB","NOR","WMN","8.9","U_RATE","P1Y","2021"
"3535","FB","NOR","WMN","67.1","P_RATE","P1Y","2000"
"3536","FB","NOR","WMN","70.6","P_RATE","P1Y","2001"
"3537","FB","NOR","WMN","70.2","P_RATE","P1Y","2002"
"3538","FB","NOR","WMN","65.5","P_RATE","P1Y","2003"
"3539","FB","NOR","WMN","66.9","P_RATE","P1Y","2004"
"3540","FB","NOR","WMN","65.3","P_RATE","P1Y","2005"
"3541","FB","NOR","WMN","66.5","P_RATE","P1Y","2006"
"3542","FB","NOR","WMN","69.4","P_RATE","P1Y","2007"
"3543","FB","NOR","WMN","73.6","P_RATE","P1Y","2008"
"3544","FB","NOR","WMN","70.7","P_RATE","P1Y","2009"
"3545","FB","NOR","WMN","70.4","P_RATE","P1Y","2010"
"3546","FB","NOR","WMN","71.3","P_RATE","P1Y","2011"
"3547","FB","NOR","WMN","71.1","P_RATE","P1Y","2012"
"3548","FB","NOR","WMN","71.3","P_RATE","P1Y","2013"
"3549","FB","NOR","WMN","70.5","P_RATE","P1Y","2014"
"3550","FB","NOR","WMN","71.4","P_RATE","P1Y","2015"
"3551","FB","NOR","WMN","71.1","P_RATE","P1Y","2016"
"3552","FB","NOR","WMN","71.8","P_RATE","P1Y","2017"
"3553","FB","NOR","WMN","71","P_RATE","P1Y","2018"
"3554","FB","NOR","WMN","70.4","P_RATE","P1Y","2019"
"3555","FB","NOR","WMN","71.3","P_RATE","P1Y","2020"
"3556","FB","NOR","WMN","72.4","P_RATE","P1Y","2021"
"3557","FB","NOR","TOT","69","N_RATE","P1Y","2000"
"3558","FB","NOR","TOT","70.3","N_RATE","P1Y","2001"
"3559","FB","NOR","TOT","69","N_RATE","P1Y","2002"
"3560","FB","NOR","TOT","67.3","N_RATE","P1Y","2003"
"3561","FB","NOR","TOT","66.4","N_RATE","P1Y","2004"
"3562","FB","NOR","TOT","63.3","N_RATE","P1Y","2005"
"3563","FB","NOR","TOT","66.3","N_RATE","P1Y","2006"
"3564","FB","NOR","TOT","69.9","N_RATE","P1Y","2007"
"3565","FB","NOR","TOT","74","N_RATE","P1Y","2008"
"3566","FB","NOR","TOT","68.7","N_RATE","P1Y","2009"
"3567","FB","NOR","TOT","69.4","N_RATE","P1Y","2010"
"3568","FB","NOR","TOT","68.7","N_RATE","P1Y","2011"
"3569","FB","NOR","TOT","70.9","N_RATE","P1Y","2012"
"3570","FB","NOR","TOT","70.3","N_RATE","P1Y","2013"
"3571","FB","NOR","TOT","69.8","N_RATE","P1Y","2014"
"3572","FB","NOR","TOT","68.6","N_RATE","P1Y","2015"
"3573","FB","NOR","TOT","69.2","N_RATE","P1Y","2016"
"3574","FB","NOR","TOT","69.3","N_RATE","P1Y","2017"
"3575","FB","NOR","TOT","69.7","N_RATE","P1Y","2018"
"3576","FB","NOR","TOT","69.8","N_RATE","P1Y","2019"
"3577","FB","NOR","TOT","68","N_RATE","P1Y","2020"
"3578","FB","NOR","TOT","70.2","N_RATE","P1Y","2021"
"3579","FB","NOR","TOT","6.1","U_RATE","P1Y","2000"
"3580","FB","NOR","TOT","6.9","U_RATE","P1Y","2001"
"3581","FB","NOR","TOT","8.5","U_RATE","P1Y","2002"
"3582","FB","NOR","TOT","9","U_RATE","P1Y","2003"
"3583","FB","NOR","TOT","8.2","U_RATE","P1Y","2004"
"3584","FB","NOR","TOT","10.6","U_RATE","P1Y","2005"
"3585","FB","NOR","TOT","8.3","U_RATE","P1Y","2006"
"3586","FB","NOR","TOT","5.1","U_RATE","P1Y","2007"
"3587","FB","NOR","TOT","5.5","U_RATE","P1Y","2008"
"3588","FB","NOR","TOT","8.4","U_RATE","P1Y","2009"
"3589","FB","NOR","TOT","7.9","U_RATE","P1Y","2010"
"3590","FB","NOR","TOT","8.1","U_RATE","P1Y","2011"
"3591","FB","NOR","TOT","6.8","U_RATE","P1Y","2012"
"3592","FB","NOR","TOT","7.8","U_RATE","P1Y","2013"
"3593","FB","NOR","TOT","7.9","U_RATE","P1Y","2014"
"3594","FB","NOR","TOT","10.4","U_RATE","P1Y","2015"
"3595","FB","NOR","TOT","9.7","U_RATE","P1Y","2016"
"3596","FB","NOR","TOT","9.1","U_RATE","P1Y","2017"
"3597","FB","NOR","TOT","7.9","U_RATE","P1Y","2018"
"3598","FB","NOR","TOT","7.4","U_RATE","P1Y","2019"
"3599","FB","NOR","TOT","8.9","U_RATE","P1Y","2020"
"3600","FB","NOR","TOT","8.9","U_RATE","P1Y","2021"
"3601","FB","NOR","TOT","73.5","P_RATE","P1Y","2000"
"3602","FB","NOR","TOT","75.5","P_RATE","P1Y","2001"
"3603","FB","NOR","TOT","75.4","P_RATE","P1Y","2002"
"3604","FB","NOR","TOT","73.9","P_RATE","P1Y","2003"
"3605","FB","NOR","TOT","72.4","P_RATE","P1Y","2004"
"3606","FB","NOR","TOT","70.7","P_RATE","P1Y","2005"
"3607","FB","NOR","TOT","72.3","P_RATE","P1Y","2006"
"3608","FB","NOR","TOT","73.7","P_RATE","P1Y","2007"
"3609","FB","NOR","TOT","78.3","P_RATE","P1Y","2008"
"3610","FB","NOR","TOT","75","P_RATE","P1Y","2009"
"3611","FB","NOR","TOT","75.3","P_RATE","P1Y","2010"
"3612","FB","NOR","TOT","74.8","P_RATE","P1Y","2011"
"3613","FB","NOR","TOT","76.1","P_RATE","P1Y","2012"
"3614","FB","NOR","TOT","76.2","P_RATE","P1Y","2013"
"3615","FB","NOR","TOT","75.8","P_RATE","P1Y","2014"
"3616","FB","NOR","TOT","76.6","P_RATE","P1Y","2015"
"3617","FB","NOR","TOT","76.7","P_RATE","P1Y","2016"
"3618","FB","NOR","TOT","76.2","P_RATE","P1Y","2017"
"3619","FB","NOR","TOT","75.6","P_RATE","P1Y","2018"
"3620","FB","NOR","TOT","75.4","P_RATE","P1Y","2019"
"3621","FB","NOR","TOT","74.6","P_RATE","P1Y","2020"
"3622","FB","NOR","TOT","77","P_RATE","P1Y","2021"
"3623","FB","POL","MEN","61.2","N_RATE","P1Y","2000"
